,id,created_at,retweet_count,user_screen_name,user_followers_count,user_location,Hashtags,text,Sentiment,SentimentClass
228,1258764958717935616,2020-05-08 14:25:27,0,CephasChisenga,19,Kapiri Mposhi ,[],The President of the Republic of Zambia has addressed the nation on both radio and télévision. Am happy that he has…,0.8,Positive
229,1258764813553094656,2020-05-08 14:24:52,0,PF_Zambia,1766,"Lusaka, Zambia",[],+ Examination classes at primary and secondary levels to reopen on 1st June and adhere to public health regulations…,0.03333333333333335,Positive
230,1258764115054661632,2020-05-08 14:22:06,0,PF_Zambia,1766,"Lusaka, Zambia",[],+ Bars and taverns remain closed and they may be considered for opening depending on how the measures announced tod…,-0.1,Negative
231,1258763616809095168,2020-05-08 14:20:07,0,PF_Zambia,1766,"Lusaka, Zambia","[{'text': 'PresidentialAddress', 'indices': [98, 118]}]","+ Casinos, gyms &amp; cinemas have been reopened and asked to observe public health regulations. #PresidentialAddress…",0.0,Neutral
232,1258763508688322560,2020-05-08 14:19:41,1,Tinos_Sibanda,380,,[],@Chaingaz Key points from the Presidential address + 14 cases have been recorded in last 24 hours + The pandemic…,0.0,Neutral
233,1258761979856117763,2020-05-08 14:13:37,0,PF_Zambia,1766,"Lusaka, Zambia","[{'text': 'COVID19', 'indices': [67, 75]}, {'text': 'Thread', 'indices': [91, 98]}]",Key points from the Presidential address on Government Measures on #COVID19; @EdgarCLungu #Thread + Restaurants…,0.0,Neutral
234,1258759829323218949,2020-05-08 14:05:04,0,CoVid19LiveNews,11525,,[],Latest Updates May 08 ➡️14 new cases in Zambia Source ( ),0.3181818181818182,Positive
235,1258759022825652225,2020-05-08 14:01:52,0,Bwite_OP,462,,[],"your ""Bally"" needs chill, because if this opening of things works he'll look impulsive... the same way he looked wh…",0.0,Neutral
236,1258758441956409348,2020-05-08 13:59:33,0,zamvibe,462,"Lusaka, Zambia","[{'text': 'Zambia', 'indices': [8, 15]}, {'text': 'Covid', 'indices': [18, 24]}, {'text': 'Covid', 'indices': [103, 109]}]","UPDATE: #Zambia's #Covid-19 cases, now stands at 167, with 4 deaths, with 111 discharges and 52 active #Covid-19 ca…",-0.13333333333333333,Negative
237,1258756702750605313,2020-05-08 13:52:39,0,MaanoGroup,223,In Every Business,[],@Peter_S_Becks1 @UPNDZM @Dora_Siliya @EdgarCLungu @HHichilema @PF_Zambia @sunday_chanda Edgar Chagwa Lungu/Patrioti…,0.0,Neutral
238,1258755530409082882,2020-05-08 13:47:59,0,MaanoGroup,223,In Every Business,[],@Peter_S_Becks1 @UPNDZM @Dora_Siliya @EdgarCLungu @HHichilema @PF_Zambia @sunday_chanda It's a historic crime that…,0.0,Neutral
239,1258755506308612097,2020-05-08 13:47:53,3,AcaciousM,1040,Livingstone Zambia,"[{'text': 'COVID', 'indices': [101, 107]}, {'text': 'ZambianEconomy', 'indices': [112, 127]}]",RT @AcaciousM: My poster presentation on the Effect of the COVID-19 on the Mining Sector in ZAMBIA. #COVID-19 #ZambianEconomy #copperbelt…,0.0,Neutral
240,1258754866245238787,2020-05-08 13:45:21,0,MaanoGroup,223,In Every Business,"[{'text': 'Zambia', 'indices': [88, 95]}]",@Peter_S_Becks1 @UPNDZM @Dora_Siliya @EdgarCLungu @HHichilema @PF_Zambia @sunday_chanda #Zambia has the resources t…,0.0,Neutral
241,1258754803984932865,2020-05-08 13:45:06,0,PF_Zambia,1766,"Lusaka, Zambia","[{'text': 'Covid_19', 'indices': [33, 42]}]",Highlights of Pres. @EdgarCLungu #Covid_19 address: Examination classes to open on 1st June 2020.,0.0,Neutral
242,1258754476816637952,2020-05-08 13:43:48,0,nda_tawa,308,"Lusaka, Zambia",[],Can’t wait for someone to tell us that there wasn’t really covid-19 in Zambia.,0.2,Positive
243,1258754246322913280,2020-05-08 13:42:53,0,maselasocha23,116,"Kitwe,Zambia","[{'text': 'Zambia', 'indices': [59, 66]}, {'text': 'Covid_19', 'indices': [67, 76]}, {'text': 'Coronavirus', 'indices': [78, 90]}]",Bushe Chicago's na Granddaddy's ma restaurants or ma bars❓ #Zambia #Covid_19 #Coronavirus,0.0,Neutral
244,1258753088808239104,2020-05-08 13:38:17,0,MaanoGroup,223,In Every Business,[],@Peter_S_Becks1 @UPNDZM @Dora_Siliya @EdgarCLungu @HHichilema @PF_Zambia @sunday_chanda Am dumbfounded that Edgar C…,0.0,Neutral
245,1258752170016550912,2020-05-08 13:34:38,0,MaanoGroup,223,In Every Business,[],"@Peter_S_Becks1 @UPNDZM @Dora_Siliya @EdgarCLungu @HHichilema @PF_Zambia @sunday_chanda Devaluation of the kwacha,t…",0.0,Neutral
246,1258750479644987392,2020-05-08 13:27:55,0,maselasocha23,116,"Kitwe,Zambia","[{'text': 'Zambia', 'indices': [45, 52]}, {'text': 'Covid_19', 'indices': [54, 63]}, {'text': 'Coronavirus', 'indices': [65, 77]}, {'text': 'ThePresidentAddressesTheNation', 'indices': [78, 109]}]","""I am looking for my mask 😂"" Edgar C Lungu #Zambia #Covid_19 #Coronavirus #ThePresidentAddressesTheNation",0.0,Neutral
247,1258749867880521728,2020-05-08 13:25:29,9,Agro_Marie,8215,,[],So Covid is said to spread faster in colder climate. It’s getting cold in Zambia. Does this man care for us?,-0.6,Negative
248,1258749650166784000,2020-05-08 13:24:37,4,DiggersOfNews,23203,"Lusaka, Zambia",[],"14 new COVID-19 cases, as Lungu reopens gyms, cinemas By Zondiwe Mbewe PRESIDENT Edgar Lungu has announced that Z…",0.13636363636363635,Positive
249,1258749430003613696,2020-05-08 13:23:45,0,BigSich,552,Ku LUSAKA,[],"If the international community watched our president's speeches the last one month, u would think covid is a myth i…",0.0,Neutral
250,1258748722357436416,2020-05-08 13:20:56,0,maselasocha23,116,"Kitwe,Zambia","[{'text': 'Zambia', 'indices': [84, 91]}, {'text': 'Covid_19', 'indices': [92, 101]}, {'text': 'Coronavirus', 'indices': [103, 115]}]",If the restaurants are opening why not the bars? &amp; I don't even drink alcohol 🤔 #Zambia #Covid_19 #Coronavirus,0.0,Neutral
251,1258748307716943872,2020-05-08 13:19:17,0,SoobaxAfrica,2355,,[],Zambia said Covid-19 is the new normal. Outside is open again guys.,0.0715909090909091,Positive
252,1258748040787132417,2020-05-08 13:18:13,7,ZMPublicHealth,2903,"Lusaka, Zambia","[{'text': 'Zambia', 'indices': [18, 25]}, {'text': 'StayHome', 'indices': [96, 105]}, {'text': 'StaySafe', 'indices': [106, 115]}]",In the last 24hrs #Zambia recorded 14 new cases of COVID-19 (out of 683 tests) and 8 recoveries #StayHome #StaySafe…,0.06818181818181818,Positive
253,1258747505405300738,2020-05-08 13:16:06,0,MaanoGroup,223,In Every Business,[],@Peter_S_Becks1 @UPNDZM @Dora_Siliya @EdgarCLungu @HHichilema @PF_Zambia @sunday_chanda It's hypocrisy for Edgar Ch…,0.0,Neutral
254,1258747375868411905,2020-05-08 13:15:35,0,ZambianObserver,5926,,[],Zambia has recorded 14 Covid-19 cases out 683 tests -President Edgar Lungu,0.0,Neutral
255,1258747187191824384,2020-05-08 13:14:50,1,ThisFineBobo,1347,,[],RT @phoenixfmzambia: UPDATE: 14 new cases of COVID-19 recorded in the last 24hrs in Zambia out of 683 tests. 167 cases cumulatively. Says…,0.06818181818181818,Positive
256,1258747098083852288,2020-05-08 13:14:29,1,phoenixfmzambia,34787,"Lusaka, Zambia",[],UPDATE: 14 new cases of COVID-19 recorded in the last 24hrs in Zambia out of 683 tests. 167 cases cumulatively. S…,0.06818181818181818,Positive
257,1258746157561503745,2020-05-08 13:10:44,0,MulundaArchie,2506,"Kitwe,Zambia",[],14 new Covid-19 cases recorded in the last 24hrs in Zambia😭,0.06818181818181818,Positive
258,1258740770145779712,2020-05-08 12:49:20,3,mwenyahh,1584,"Lusaka, Zambia",[],RT @diamondtvzambia: President @EdgarCLungu will at 15:00hrs update the nation on Government led measures against COVID-19. What are your…,0.0,Neutral
259,1258738281069662209,2020-05-08 12:39:27,8,ZiparInfo,3451,"Lusaka, Zambia","[{'text': 'COVID19', 'indices': [19, 27]}, {'text': 'Zambia', 'indices': [66, 73]}]",A Silver Lining to #COVID19: Localising Supermarket Value Chains; #Zambia. Open the following link to read our narr…,0.0,Neutral
260,1258736829278367744,2020-05-08 12:33:40,0,penjanim,702,"Lusaka, Zambia",[],"PRESIDENTIAL UPDATE ON COVID-19 SET FOR 15:00HRS His Excellency, Dr. Edgar Chagwa Lungu, President of the Republic…",0.0,Neutral
261,1258736499807395843,2020-05-08 12:32:22,0,united_coach,10,"Manchester, England",[],@chewe_norman @MetoNkonde @Mwebantu @EdgarCLungu Yet most of the world including first world countries remain in lo…,0.375,Positive
262,1258734784810909700,2020-05-08 12:25:33,0,ptngoma,1062,"Lusaka, Zambia",[],"Open up the Economy, the COVID-19 Virus is definitely not a danger in Zambia and Africa-Habazoka…",0.0,Neutral
263,1258733588780068864,2020-05-08 12:20:48,1,Legit_Kapyopyo,1751,"Lusaka, Zambia","[{'text': 'Covid_19', 'indices': [107, 116]}, {'text': 'Zambia', 'indices': [118, 125]}, {'text': 'COVID19', 'indices': [127, 135]}]",RT @PF_Zambia: President @EdgarCLungu will be LIVE AT 15:00Hrs to address the Nation on measures against #Covid_19. #Zambia #COVID19 #co…,0.13636363636363635,Positive
264,1258733449747337218,2020-05-08 12:20:15,3,lusakatimes,41766,Zambia,[],"Open up the Economy, the COVID-19 Virus is definitely not a danger in Zambia and Africa-Hab…",0.0,Neutral
265,1258732131242651649,2020-05-08 12:15:00,3,diamondtvzambia,10455,"Lusaka, Zambia.",[],President @EdgarCLungu will at 15:00hrs update the nation on Government led measures against COVID-19. What are yo…,0.0,Neutral
266,1258731791256637440,2020-05-08 12:13:39,35,malcom_ngosa,96,"Lusaka, Zambia","[{'text': 'Covid', 'indices': [111, 117]}, {'text': 'Zambia', 'indices': [122, 129]}]",RT @Mwebantu: JUST IN: PRESIDENT @EdgarCLungu will today address the nation on Government led measures against #Covid-19. #Zambia,0.0,Neutral
267,1258731471268909057,2020-05-08 12:12:23,1,PF_Zambia,1766,"Lusaka, Zambia","[{'text': 'Covid_19', 'indices': [92, 101]}, {'text': 'Zambia', 'indices': [103, 110]}]",President @EdgarCLungu will be LIVE AT 15:00Hrs to address the Nation on measures against #Covid_19. #Zambia…,0.13636363636363635,Positive
268,1258730127778816001,2020-05-08 12:07:03,7,Mwebantu,108698,"Lusaka,Zambia","[{'text': 'ZAMBIA', 'indices': [0, 7]}]","#ZAMBIA President @EdgarCLungu will at 15:00hrs today - Friday, 8th May, 2020 address the Nation on Government led…",0.0,Neutral
269,1258727773851602950,2020-05-08 11:57:41,1,greenwaygrameen,776,Mumbai,"[{'text': 'cleancooking', 'indices': [57, 70]}]","RT @cleancooking: As part of a series of interviews with #cleancooking sector leaders, the Alliance spoke with @greenwaygrameen, India's la…",0.0,Neutral
270,1258726991454449664,2020-05-08 11:54:35,1,kayz_levite,4909,"Pretoria, South Africa",[],RT @normanchips: More money in their pockets! The COVID-19 Scandal! It’s clear PF has decided to channel Billions of COVID-19 cash to the P…,0.440625,Positive
271,1258726002538229762,2020-05-08 11:50:39,10,CapitalFMMw,76885,Malawi,[],RT @citizentvkenya: Stranded At The Border: Truck drivers stranded due to lack of COVID-19 testing kits Hundreds of truckers remain stran…,-0.125,Negative
272,1258725806962024448,2020-05-08 11:49:53,5,FarmJFoundation,204,"Washington, DC",[],"RT @CGIARnutrition: Learn how @HarvestPlus are reaching farmers &amp; vulnerable communities in Colombia, Nicaragua, Uganda, Zambia, Zimbabwe &amp;…",-0.5,Negative
273,1258720877308514305,2020-05-08 11:30:17,1,normanchips,6140,"Scotland, United Kingdom",[],More money in their pockets! The COVID-19 Scandal! It’s clear PF has decided to channel Billions of COVID-19 cash t…,0.440625,Positive
274,1258720218001674241,2020-05-08 11:27:40,0,zamvibe,462,"Lusaka, Zambia",[],what do you expect to hear from President Lungu today in his address to the nation on Government led measures again…,0.0,Neutral
275,1258714899255099393,2020-05-08 11:06:32,56,IsaacMuchengwa,868,Global,[],"RT @FMwenge: Honorable members, I would like to move a motion that COVID-19 updates for Zambia now be done only twice a week. This is in or…",0.0,Neutral
276,1258712508791169030,2020-05-08 10:57:02,0,JackKalala4,1636,"Lusaka, Zambia","[{'text': 'Zambia', 'indices': [85, 92]}]","@chizamwenda Had it not been for COVID-19, I would have gone on the road to get one. #Zambia",0.0,Neutral
277,1258708832697679872,2020-05-08 10:42:26,2,sirkenmulla,969,Here ,[],RT @phoenixfmzambia: His Excellency the President of the Republic of Zambia Dr. Edgar Chagwa Lungu will soon address the nation on Governme…,0.0,Neutral
278,1258702989885399042,2020-05-08 10:19:13,1,PF_Zambia,1766,"Lusaka, Zambia","[{'text': 'COVID19', 'indices': [89, 97]}, {'text': 'covid19zambia', 'indices': [99, 113]}]",PRESIDENT @EdgarCLungu will today address the nation on Government led measures against #COVID19. #covid19zambia…,0.0,Neutral
279,1258701901975162886,2020-05-08 10:14:53,3,JackKalala4,1636,"Lusaka, Zambia",[],Meanwhile they make medical officers to transport COVID-19 samples on public transport for lack of GRZ vehicles. La…,0.0,Neutral
280,1258701254655688704,2020-05-08 10:12:19,2,phoenixfmzambia,34787,"Lusaka, Zambia",[],His Excellency the President of the Republic of Zambia Dr. Edgar Chagwa Lungu will soon address the nation on Gover…,0.0,Neutral
281,1258700275205967874,2020-05-08 10:08:25,2,comesa_lusaka,6880,Lusaka - ZAMBIA,[],"COMESA Secretariat staff based in Lusaka, donated assorted health and sanitation products worth about $20,000 towar…",0.3,Positive
282,1258699434646519808,2020-05-08 10:05:05,1,cleancooking,13406,"Washington, DC","[{'text': 'cleancooking', 'indices': [39, 52]}]","As part of a series of interviews with #cleancooking sector leaders, the Alliance spoke with @greenwaygrameen, Indi…",0.0,Neutral
283,1258696844357455872,2020-05-08 09:54:47,0,telecomdrive,247,,"[{'text': 'MTN', 'indices': [0, 4]}, {'text': 'COVID', 'indices': [37, 43]}]",#MTN aligns with government to fight #COVID-19: @MTNNG @MTNza @mtnug @MTNGhana @MTNCameroon @MTNzaService @MTN180…,0.0,Neutral
284,1258692462173921280,2020-05-08 09:37:23,1,Thomas17842328,26,,[],RT @Porgie32: His Excellency the President of the Republic of Zambia Dr. Edgar Chagwa Lungu will soon address the nation on Government led…,0.0,Neutral
285,1258686906616950784,2020-05-08 09:15:18,3,AcaciousM,1040,Livingstone Zambia,"[{'text': 'COVID', 'indices': [86, 92]}, {'text': 'ZambianEconomy', 'indices': [97, 112]}]",My poster presentation on the Effect of the COVID-19 on the Mining Sector in ZAMBIA. #COVID-19 #ZambianEconomy…,0.0,Neutral
286,1258683753108516866,2020-05-08 09:02:46,0,Rex02019147,2,,[],@HHichilema Zambia has received money which has been more than enough to fight the COVID pandemic. Without touching…,0.25,Positive
287,1258683693725446144,2020-05-08 09:02:32,0,kampasenkwe,92,"Ndola, Zambia",[],"""I'll soon address the nation on Government led measures against COVID-19. God bless Zambia."" - President Edgar Ch…",0.0,Neutral
288,1258677613029187585,2020-05-08 08:38:22,0,Rex02019147,2,,[],@HHichilema There are serious questions to be raised about the COVID-19 disease in Zambia. We don't have the capaci…,-0.3333333333333333,Negative
289,1258676407837831170,2020-05-08 08:33:35,0,news365coza,11894,Johannesburg,[],Zambia Sugar Plc gives support in fight against COVID-19,0.0,Neutral
290,1258674119475957762,2020-05-08 08:24:29,0,Codasa401,4297,"Lusaka, Zambia",[],"After noticing that Covid-19 yamu Zambia Si panga sense, one chagz will address the nation today...😂💃 Ba Chakolwa t…",0.0,Neutral
291,1258671261431054336,2020-05-08 08:13:08,35,Mwebantu,108698,"Lusaka,Zambia","[{'text': 'Covid', 'indices': [97, 103]}, {'text': 'Zambia', 'indices': [108, 115]}]",JUST IN: PRESIDENT @EdgarCLungu will today address the nation on Government led measures against #Covid-19. #Zambia,0.0,Neutral
292,1258666087358648323,2020-05-08 07:52:34,0,news365coza,11894,Johannesburg,[],IMF says it is still considering COVID-19 request from Zambia,0.0,Neutral
293,1258656503873052681,2020-05-08 07:14:29,0,ZambianObserver,5926,,[],IMF still considering Covid-19 request from Zambia,0.0,Neutral
294,1258656155699679238,2020-05-08 07:13:06,6,Kundz7,371,Zambia,"[{'text': 'TogetherWeCan', 'indices': [119, 133]}]",RT @UNZambia: The United Nations in Zambia is supporting @mohzambia and @ZMPublicHealth in the fight against Covid-19. #TogetherWeCan https…,0.25,Positive
295,1258652573311078403,2020-05-08 06:58:52,0,Kool_Duh,1420,"lusaka, zambia",[],I can’t believe people want to create conspiracy theories about COVID in Zambia from that lady’s interview.,0.0,Neutral
296,1258650415593410562,2020-05-08 06:50:18,0,JackKalala4,1636,"Lusaka, Zambia",[],@LauraMiti The COVID-19 claims may be a conduit for stealing. Rumours about that Jack Ma's donation was shared amon…,0.0,Neutral
297,1258649685646102528,2020-05-08 06:47:24,2,wax_akor,3040,"Abuja, Nigeria",[],"RT @Zblog1: Zambia is one poor country, sorry for disappointing you guys it's a fact, there is no way you can transport samples of covid 19…",-0.5,Negative
298,1258648586662760449,2020-05-08 06:43:02,0,mwansakapa,510,"Lusaka, Zambia",[],Zambia Sugar lends its support to the COVID-19 fight,0.0,Neutral
299,1258647687005601794,2020-05-08 06:39:27,0,JackKalala4,1636,"Lusaka, Zambia",[],"@LauraMiti From the testimony made by the woman on tv that patients of COVID-19 weren't being given any treatment,…",0.0,Neutral
300,1258645689606778880,2020-05-08 06:31:31,2,f_yambo,204,"Amsterdam, Netherlands. ",[],RT @MulundaArchie: UPDATE: ZAMBIA has confirmed seven (7) new cases of COVID-19 out of 849 tests conducted by our laboratories in the last…,0.2681818181818182,Positive
301,1258644628691136512,2020-05-08 06:27:18,6,zedtravelfoodie,1106,Zambia,[],Happening today at 10am CAT on my IG page. I’ll be talking to the Jhub about my new normal during Covid-19/ how I’m…,0.1431818181818182,Positive
302,1258642248771743744,2020-05-08 06:17:51,1,trishf20,163,United Kingdom,[],RT @lusakatimes: Zambia Sugar lends its support to the COVID-19 fight,0.0,Neutral
303,1258634749142339584,2020-05-08 05:48:03,29,chimwemwe_lincy,10,,"[{'text': 'Zambia', 'indices': [22, 29]}, {'text': 'Covid', 'indices': [32, 38]}, {'text': 'Covid', 'indices': [117, 123]}]","RT @Mwebantu: UPDATE: #Zambia's #Covid-19 cases, now stands at 153, with 4 deaths, with 103 discharges and 46 active #Covid-19 cases. #Zam…",-0.13333333333333333,Negative
304,1258633386014527491,2020-05-08 05:42:38,0,ZMPolitics,3055,Zambia,[],COVID-19 PLUNDER…as govt approves K450m for special intervention | Zambian Politics News - (Full Story:…,0.35357142857142854,Positive
305,1258624914099142661,2020-05-08 05:08:58,0,MrNawa2,775,"North Finchley, London ",[],Am I the only one wondering what happened to the arrested suspects of gassing? Where are with the investigation? As…,0.0,Neutral
306,1258622236958896128,2020-05-08 04:58:20,2,MathewsSiachib3,128,"Southern, Zambia",[],RT @lusakatimes: IMF still considering Covid-19 request from Zambia,0.0,Neutral
307,1258621981597020161,2020-05-08 04:57:19,6,Vista_Vuyisile,370,From the heavens to The Soil,[],"RT @r2kcampaign: It is reported that the International Monetary Fund’s staff was considering requests from Sri Lanka, South Africa and Zamb…",0.0,Neutral
308,1258616964026634247,2020-05-08 04:37:22,0,MrNawa2,775,"North Finchley, London ",[],"I can bet,this COVID-19 will not end soon ..Its difficult to fight something others are making money out of it..IT…",-0.5,Negative
309,1258610210043826176,2020-05-08 04:10:32,1,Yowela_Chomba,1033,"Lusaka, Zambia",[],"RT @thebiztel: Zambia largest bank by asset size, Stanbic reported its first quarter after tax earnings 101% stronger at K157.8million year…",0.25,Positive
310,1258601442400776192,2020-05-08 03:35:42,1,thebiztel,51,,[],"Zambia largest bank by asset size, Stanbic reported its first quarter after tax earnings 101% stronger at K157.8mil…",0.25,Positive
311,1258600346362019843,2020-05-08 03:31:20,0,thebiztel,51,,[],Citibank Zambia’s 1Q20 PAT rallied 21.4% to K42.4mn compared to 1Q19 and grew 42.3% compared to 4Q19. All eyes will…,0.0,Neutral
312,1258598403711401984,2020-05-08 03:23:37,0,thebiztel,51,,[],Zambia’s first quarter banking profitability slid 45% as most players provided for escalating credit risks. Other d…,0.20833333333333334,Positive
313,1258591316289749000,2020-05-08 02:55:27,0,MrNawa2,775,"North Finchley, London ",[],My priority is to survive this Corona virus Covid-19 and then give it my best shot for my family and political chan…,0.5,Positive
314,1258567739809112064,2020-05-08 01:21:46,1,GivingTuesday,74623,Global,"[{'text': 'Covid_19', 'indices': [110, 119]}]","RT @CMMBTweets: You proved that we are strong together, even when we're apart. United, we stand stronger than #Covid_19. Thank You! 🙏🌎 #gi…",0.5416666666666666,Positive
315,1258561700653039616,2020-05-08 00:57:47,0,ojkarume,230,Zambia,[],Zambia has the highest covid 19 recovery rate after Madagascar in SADC and......,0.0,Neutral
316,1258507350601687041,2020-05-07 21:21:48,1,HD_High_Def,489,Its London Baby,[],"RT @mitali_nisha: New fund for to support established Health Partnerships to protect to protect frontline health workers in Ethiopia, Myanm…",0.13636363636363635,Positive
317,1258500320465956867,2020-05-07 20:53:52,1,CMMBTweets,40087,Worldwide,"[{'text': 'Covid_19', 'indices': [94, 103]}]","You proved that we are strong together, even when we're apart. United, we stand stronger than #Covid_19. Thank You!…",0.4333333333333333,Positive
318,1258490283756568585,2020-05-07 20:13:59,1,abumchetachi,435,Outer space,[],RT @akerelesunday: If you really want to be heal from coronavirus. Please don't wait for @NCDCgov or any useless isolation centres. Brethre…,-0.15,Negative
319,1258487158110924803,2020-05-07 20:01:34,1,5ive_ngwee,4476,"Lusaka, Zambia",[],RT @MwaangaGerald: @BuyoyaJonah Do we really have coronavirus/Covid-19 in Zambia?,0.2,Positive
320,1258485564384391173,2020-05-07 19:55:14,1,akerelesunday,122,"Lagos, Nigeria",[],If you really want to be heal from coronavirus. Please don't wait for @NCDCgov or any useless isolation centres. Br…,-0.15,Negative
321,1258472218083971076,2020-05-07 19:02:12,4,ThirdEyeMalawi,15593,Africa  ,"[{'text': 'coronavirus', 'indices': [31, 43]}]",RT @SolarAid: Myths around the #coronavirus are spreading in rural Malawi and Zambia. We are working with the Ministries of Health to disse…,0.0,Neutral
322,1258471707569819648,2020-05-07 19:00:11,0,SikshaFound,31,"San Dimas, California",[],"We have recently completed our George Mwelwa campus, though our students in Zambia are still safe at home due to CO…",0.125,Positive
323,1258466157201289216,2020-05-07 18:38:07,0,senatorleleike1,4,,[],"@citizentvkenya Exposing our poverty, greed, corruption,fragile priorities outwardly on serious issues. Why could a…",-0.3333333333333333,Negative
324,1258463810404442113,2020-05-07 18:28:48,0,land_zambia,41,"Lusaka, Zambia chalala maana m",[],Before we meet our Target we at Land kings real Estate understand how COVID-19 is affecting every one…,0.2,Positive
325,1258463670729932803,2020-05-07 18:28:14,0,COVID19UpdateAF,1143,world,[],7 new cases in Zambia 750 new cases and 61 new deaths in Germany 28 new cases and 7 new deaths in Czechia 140…,0.13636363636363635,Positive
326,1258463122882465794,2020-05-07 18:26:04,0,diamondtvzambia,10455,"Lusaka, Zambia.",[],"Meanwhile, Zambia has in the last 24 hours recorded seven new cases of Covid-19 with two recoveries.",0.06818181818181818,Positive
327,1258460624729800706,2020-05-07 18:16:08,10,MkindiJackie,1667,"Arusha,Tanzania",[],Time demands action! Tanzania and Zambia are in bilateral talks to resolve emerging NTBs that have slowed flow of e…,0.125,Positive
328,1258460092871163905,2020-05-07 18:14:01,10,citizentvkenya,2573792,"Nairobi, Kenya",[],Stranded At The Border: Truck drivers stranded due to lack of COVID-19 testing kits Hundreds of truckers remain s…,-0.125,Negative
329,1258457978618941446,2020-05-07 18:05:37,0,52Tinta,459,"Lusaka, Zambia",[],@MaggieBachi There's no COVID in Zambia😂😂😂😂😂,0.0,Neutral
330,1258456887714086918,2020-05-07 18:01:17,4,MwanduMwelwa,13,,[],RT @TourismZambia: Victoria Falls - Zambia is now inundated with torrents of water. We await your arrival to view this amazing world herita…,0.6000000000000001,Positive
331,1258452368271826944,2020-05-07 17:43:20,6,r2kcampaign,45729,South Africa,[],"It is reported that the International Monetary Fund’s staff was considering requests from Sri Lanka, South Africa a…",0.0,Neutral
332,1258450011555233793,2020-05-07 17:33:58,1,zadama24,61539,Lusaka,"[{'text': 'Tanzania', 'indices': [16, 25]}, {'text': 'Zambia', 'indices': [32, 39]}]",RT @SADC_News: ##Tanzania &amp; #Zambia consult on transportation hiccups to facilitate movement of goods &amp; services during COVID-19,0.0,Neutral
333,1258442510541754368,2020-05-07 17:04:09,0,YoUE_Liberators,31,,[],@dambisamoyo @BillGates @mahbubani_k If Covid-19 never happened would you have recommended this Marshall strategy f…,0.0,Neutral
334,1258442364760264705,2020-05-07 17:03:35,0,nchindika_,2107,rising,[],"""Golf clubs will only start leagues after the covid-19 pandemic ends"" according to Zambia Golf Union president ,Chris Mulenga. 👏🏾👏🏾👏🏾",0.0,Neutral
335,1258440467898761221,2020-05-07 16:56:02,1,shun_ito1,1053,東京都文京区,"[{'text': 'COVID19', 'indices': [20, 28]}]","RT @EY_Tax: Our Tax #COVID19 Stimulus Tracker has hit coverage for 130 jurisdictions. From Albania to Zambia, we provide the latest updates…",0.5,Positive
336,1258425823935311879,2020-05-07 15:57:51,1,jonathan_mub,31,,[],@mohzambia Evolution of the pandemic in Zambia,0.0,Neutral
337,1258424915562201088,2020-05-07 15:54:14,1,MobotMuseum,757,"St Louis, MO",[],RT @mobotgarden: Missouri Botanical Garden Botanist Pete Lowry was supposed to be in Zambia right now. Like so much else in the time of COV…,0.24285714285714285,Positive
338,1258423437179211776,2020-05-07 15:48:22,1,SmartEaglesZed,1858,"Lusaka, Zambia",[],Zambia has in the last 24 hours recorded 2 more COVID-19 discharges increasing the total number of recoveries to 1…,0.16666666666666666,Positive
339,1258420572607971328,2020-05-07 15:36:59,0,StBridesP,1391,London,[],.@Jubilee_Metals provided an update on its operations under the current COVID-19 lockdown provisions in South Afric…,0.0,Neutral
340,1258418845569691650,2020-05-07 15:30:07,0,PaperForWater,851,"Dallas, TX",[],"Join Highland Park Paper for Water Club today, May 7 from 3 to 5pm at 3229 Caruth Blvd, Dallas, TX. They will be ho…",0.0,Neutral
341,1258418597879320583,2020-05-07 15:29:08,1,Tinta_Mint,2818,,[],RT @UNZA_Media_Hub: Zambia has recorded 2 recoveries and 7 positive cases of COVID-19 in the last 24 hours after conducting 849 tests https…,0.11363636363636363,Positive
342,1258417130149724160,2020-05-07 15:23:18,1,UNZA_Media_Hub,68,"Lusaka, Zambia",[],Zambia has recorded 2 recoveries and 7 positive cases of COVID-19 in the last 24 hours after conducting 849 tests,0.11363636363636363,Positive
343,1258415500654190592,2020-05-07 15:16:50,4,Mel_BrooksSA,40490,Johannesburg,[],RT @liquidtelzm: Liquid Telecom Zambia Donates Wi-Fi Connectivity to Quarantine Centres. Full story here: #Liqui…,0.35,Positive
344,1258415309373018113,2020-05-07 15:16:04,0,Spring24TV,63,Lusaka,"[{'text': 'Authentic', 'indices': [62, 72]}, {'text': 'NewNarrative', 'indices': [73, 86]}, {'text': 'AtTheSourceOfYourStory', 'indices': [87, 110]}]",The Latest Update on COVID-19 in Zambia. Numbers up-to date #Authentic #NewNarrative #AtTheSourceOfYourStory,0.5,Positive
345,1258415209745715206,2020-05-07 15:15:40,0,Spring24TV,63,Lusaka,"[{'text': 'Authentic', 'indices': [42, 52]}, {'text': 'NewNarrative', 'indices': [53, 66]}, {'text': 'AtTheSourceOfYourStory', 'indices': [67, 90]}]",The Latest Update on COVID-19 in Zambia. #Authentic #NewNarrative #AtTheSourceOfYourStory,0.5,Positive
